date,time,symbol,dip_score,is_dip,fund_pass,price,ma50,ma200,rsi,week52_pct,fcf_usd,fcf_yield_pct,profit_margin_pct,debt_to_equity,roe_pct,pe,price_source,fail_reasons
2026-03-09,11:37:07,NVS,0,False,True,160.67,163.43,141.21,52.2,88,,,,,,,DOWN,0.700,HIGH,False,IBKR,
2026-03-09,11:37:07,ASML,1,False,True,1317.76,1424.74,1195.30,41.3,78,,,,,,,UP,0.600,MEDIUM,True,IBKR,
2026-03-09,11:37:07,TMO,2,False,True,499.91,515.33,567.85,32.1,44,6927000000,,13.99,,12.1,,DOWN,0.597,MEDIUM,False,IBKR,
2026-03-09,11:37:07,COST,0,False,False,1002.81,996.15,932.33,56.1,76,6745000000,1.52,2.60,1.96,26.6,70.6,UP,0.624,MEDIUM,True,IBKR,PE=70.6 > MAX_PE_RATIO=60.0; profitMargin=2.6% < MIN=5.0%; FCF grew in fewer than 2 of last 3 year(s)
2026-03-09,11:37:07,ISRG,1,False,False,486.42,495.85,533.57,38.9,35,1660100000,0.96,25.24,0.13,10.9,96.5,DOWN,0.613,MEDIUM,False,IBKR,PE=96.5 > MAX_PE_RATIO=60.0; FCF yield=0.96% < MIN=1.50%
2026-03-09,11:40:29,NVDA,1,False,False,179.05,185.84,185.74,43.9,75,28012399000,0.64,272.58,1.46,134.7,147.3,IBKR,PE=147.3 > MAX_PE_RATIO=60.0; FCF yield=0.64% < MIN=1.50%
2026-03-09,11:40:29,TSLA,2,False,False,387.70,409.01,434.13,37.4,62,4357000000,0.35,15.50,0.66,20.6,83.1,IBKR,PE=83.1 > MAX_PE_RATIO=60.0; FCF yield=0.35% < MIN=1.50%; Capex/FCF=204.25% > MAX=75.00%
2026-03-09,11:40:29,BAC,3,True,False,47.16,51.42,52.79,29.5,58,44982000000,12.53,25.60,10.86,9.6,13.6,IBKR,ROE=9.6% < MIN=10.0%
2026-03-09,11:40:29,MSFT,1,False,True,408.72,401.23,466.49,47.4,30,59475000000,1.95,34.15,1.18,35.1,42.2,IBKR,
2026-03-09,11:40:29,XOM,0,False,True,152.15,150.45,126.53,61.0,96,33450000000,5.39,14.09,0.69,13.7,17.2,IBKR,
2026-03-09,11:40:29,TSM,1,False,True,337.55,364.41,316.68,40.4,80,,,,,,,IBKR,
2026-03-09,11:40:29,AVGO,1,False,False,340.73,329.99,347.60,57.0,73,17633000000,1.10,32.09,3.68,43.1,138.9,IBKR,PE=138.9 > MAX_PE_RATIO=60.0; D/E=3.68 > MAX=3.0 (non-financial); FCF yield=1.10% < MIN=1.50%
2026-03-09,11:40:29,NOW,2,False,False,123.23,108.80,147.58,60.4,21,2704000000,2.13,19.30,2.14,34.4,73.5,IBKR,PE=73.5 > MAX_PE_RATIO=60.0
2026-03-09,11:40:29,WFC,3,True,True,77.51,85.71,87.94,30.4,49,40358000000,13.58,21.66,9.76,10.7,15.5,IBKR,
2026-03-09,11:40:29,CSCO,1,False,True,75.53,79.46,76.21,40.7,67,19037000000,6.29,22.13,1.99,31.7,24.0,IBKR,
2026-03-09,11:40:29,SAP,2,False,True,200.27,201.53,235.66,44.3,4,,,,,,,IBKR,
2026-03-09,11:40:29,PG,0,False,True,154.78,160.11,148.90,45.0,51,13786000000,,17.87,1.53,31.3,,IBKR,
2026-03-09,11:40:29,HIMS,2,False,False,22.09,16.41,33.16,58.8,15,70100000,,-2.70,0.74,-7.6,,IBKR,profitMargin=-2.7% < MIN=5.0%; ROE=-7.6% < MIN=10.0%
2026-03-09,11:40:29,RTX,0,False,False,208.82,202.45,185.07,58.7,97,5468000000,1911.26,4.64,1.68,5.3,0.1,IBKR,profitMargin=4.6% < MIN=5.0%; ROE=5.3% < MIN=10.0%
2026-03-09,11:40:29,MRK,0,False,False,116.14,120.25,103.57,46.0,85,9143000000,,0.61,,0.8,,IBKR,profitMargin=0.6% < MIN=5.0%; FCF grew in fewer than 2 of last 3 year(s); ROE=0.8% < MIN=10.0%
2026-03-09,11:40:29,UNH,2,False,True,283.82,283.81,318.75,44.7,15,25682000000,9.89,6.02,6.92,79.1,11.6,IBKR,
2026-03-09,11:40:29,IBM,1,False,False,252.26,254.42,289.95,44.1,38,12686000000,5.37,12.13,4.02,27.5,31.5,IBKR,D/E=4.02 > MAX=3.0 (non-financial); FCF grew in fewer than 2 of last 3 year(s)
2026-03-09,11:40:29,AXP,3,True,True,297.15,329.09,355.76,28.5,44,16996000000,8.15,22.50,9.76,33.9,24.9,IBKR,
2026-03-09,11:40:29,V,2,False,True,311.83,318.73,333.42,39.1,9,20659000000,,52.90,2.21,69.1,,IBKR,
2026-03-09,11:40:29,JNJ,0,False,False,242.26,243.14,211.89,57.2,94,18248000000,,41.28,1.41,45.8,,IBKR,FCF grew in fewer than 2 of last 3 year(s)
2026-03-09,11:40:29,GE,0,False,False,315.11,329.80,309.39,42.6,83,3610000000,1.07,134.61,5.35,49.0,35.7,IBKR,D/E=5.35 > MAX=3.0 (non-financial); FCF yield=1.07% < MIN=1.50%; FCF grew in fewer than 2 of last 3 year(s)
2026-03-09,11:40:29,PEP,0,False,False,160.67,164.32,149.54,49.8,82,7924000000,,9.92,4.51,50.3,,IBKR,D/E=4.51 > MAX=3.0 (non-financial)
2026-03-09,11:40:29,HSBC,0,False,True,83.97,88.23,78.14,42.7,78,,,,,,,IBKR,
2026-03-09,11:40:29,TMUS,0,False,False,219.31,214.89,205.30,61.3,45,8758000000,3.49,10.59,0.09,11.9,30.2,IBKR,Capex/FCF=111.91% > MAX=75.00%
2026-03-09,11:40:29,MA,1,False,False,512.25,520.92,547.14,41.5,29,11609000000,,7.63,6.41,29.4,,IBKR,D/E=6.41 > MAX=3.0 (non-financial)
2026-03-09,11:40:29,HD,4,True,False,349.17,376.92,367.54,31.6,22,11496000000,3.24,10.87,48.33,1095.1,20.7,IBKR,D/E=48.33 > MAX=3.0 (non-financial); FCF grew in fewer than 2 of last 3 year(s)
2026-03-09,11:40:29,NVS,0,False,True,160.42,163.41,141.21,51.7,88,,,,,,,IBKR,
2026-03-09,11:40:29,ASML,1,False,True,1317.39,1424.72,1195.29,41.3,78,,,,,,,IBKR,
2026-03-09,11:40:29,TMO,2,False,True,499.46,515.31,567.84,32.0,44,6927000000,,13.99,,12.1,,IBKR,
2026-03-09,11:40:29,COST,0,False,False,1002.75,996.15,932.33,56.1,76,6745000000,1.52,2.60,1.96,26.6,70.6,IBKR,PE=70.6 > MAX_PE_RATIO=60.0; profitMargin=2.6% < MIN=5.0%; FCF grew in fewer than 2 of last 3 year(s)
2026-03-09,11:40:29,ISRG,1,False,False,485.68,495.82,533.57,38.5,34,1660100000,0.96,25.24,0.13,10.9,96.3,IBKR,PE=96.3 > MAX_PE_RATIO=60.0; FCF yield=0.96% < MIN=1.50%
2026-03-09,11:56:16,NVDA,1,False,False,179.18,185.85,185.74,44.1,75,28012399000,0.64,272.58,1.46,134.7,147.4,IBKR,PE=147.4 > MAX_PE_RATIO=60.0; FCF yield=0.64% < MIN=1.50%
2026-03-09,11:56:16,TSLA,2,False,False,388.06,409.03,434.14,37.5,62,4357000000,0.35,15.50,0.66,20.6,83.2,IBKR,PE=83.2 > MAX_PE_RATIO=60.0; FCF yield=0.35% < MIN=1.50%; Capex/FCF=204.25% > MAX=75.00%
2026-03-09,11:56:16,BAC,3,True,False,46.99,51.41,52.79,29.0,57,44982000000,12.58,25.60,10.86,9.6,13.6,IBKR,ROE=9.6% < MIN=10.0%
2026-03-09,11:56:16,MSFT,1,False,True,408.49,401.22,466.49,47.3,30,59475000000,1.95,34.15,1.18,35.1,42.1,IBKR,
2026-03-09,11:56:16,XOM,0,False,True,152.21,150.45,126.53,61.1,96,33450000000,5.38,14.09,0.69,13.7,17.3,IBKR,
2026-03-09,11:56:16,TSM,1,False,True,340.16,364.54,316.71,41.8,81,,,,,,,IBKR,
2026-03-09,11:56:16,AVGO,1,False,False,341.57,330.03,347.61,57.4,74,17633000000,1.10,32.09,3.68,43.1,139.2,IBKR,PE=139.2 > MAX_PE_RATIO=60.0; D/E=3.68 > MAX=3.0 (non-financial); FCF yield=1.10% < MIN=1.50%
2026-03-09,11:56:16,NOW,2,False,False,123.73,108.82,147.58,61.2,21,2704000000,2.12,19.30,2.14,34.4,73.8,IBKR,PE=73.8 > MAX_PE_RATIO=60.0
2026-03-09,11:56:16,WFC,3,True,True,77.37,85.71,87.94,30.2,49,40358000000,13.61,21.66,9.76,10.7,15.5,IBKR,
2026-03-09,11:56:16,CSCO,1,False,True,75.66,79.47,76.21,41.0,68,19037000000,6.28,22.13,1.99,31.7,24.0,IBKR,
2026-03-09,11:56:16,SAP,2,False,True,200.32,201.53,235.66,44.3,4,,,,,,,IBKR,
2026-03-09,11:56:16,PG,0,False,True,155.15,160.13,148.91,45.7,52,13786000000,,17.87,1.53,31.3,,IBKR,
2026-03-09,11:56:16,HIMS,2,False,False,21.65,16.39,33.16,57.6,14,70100000,,-2.70,0.74,-7.6,,IBKR,profitMargin=-2.7% < MIN=5.0%; ROE=-7.6% < MIN=10.0%
2026-03-09,11:56:16,RTX,0,False,False,208.61,202.44,185.07,58.4,96,5468000000,1913.18,4.64,1.68,5.3,0.1,IBKR,profitMargin=4.6% < MIN=5.0%; ROE=5.3% < MIN=10.0%
2026-03-09,11:56:16,MRK,0,False,False,116.01,120.24,103.57,45.7,85,9143000000,,0.61,,0.8,,IBKR,profitMargin=0.6% < MIN=5.0%; FCF grew in fewer than 2 of last 3 year(s); ROE=0.8% < MIN=10.0%
2026-03-09,11:56:16,UNH,2,False,True,282.89,283.77,318.74,44.0,14,25682000000,9.92,6.02,6.92,79.1,11.6,IBKR,
2026-03-09,11:56:16,IBM,1,False,False,252.95,254.46,289.95,44.5,38,12686000000,5.35,12.13,4.02,27.5,31.6,IBKR,D/E=4.02 > MAX=3.0 (non-financial); FCF grew in fewer than 2 of last 3 year(s)
2026-03-09,11:56:16,AXP,3,True,True,297.01,329.08,355.76,28.4,44,16996000000,8.15,22.50,9.76,33.9,24.9,IBKR,
2026-03-09,11:56:16,V,2,False,True,311.52,318.72,333.42,38.8,9,20659000000,,52.90,2.21,69.1,,IBKR,
2026-03-09,11:56:16,JNJ,0,False,False,241.94,243.12,211.88,56.7,94,18248000000,,41.28,1.41,45.8,,IBKR,FCF grew in fewer than 2 of last 3 year(s)
2026-03-09,11:56:16,GE,0,False,False,313.61,329.73,309.37,41.7,82,3610000000,1.07,134.61,5.35,49.0,35.5,IBKR,D/E=5.35 > MAX=3.0 (non-financial); FCF yield=1.07% < MIN=1.50%; FCF grew in fewer than 2 of last 3 year(s)
2026-03-09,11:56:16,PEP,0,False,False,160.51,164.31,149.54,49.5,81,7924000000,,9.92,4.51,50.3,,IBKR,D/E=4.51 > MAX=3.0 (non-financial)
2026-03-09,11:56:16,HSBC,0,False,True,83.90,88.22,78.14,42.5,78,,,,,,,IBKR,
2026-03-09,11:56:16,TMUS,0,False,False,219.50,214.90,205.30,61.6,45,8758000000,3.49,10.59,0.09,11.9,30.2,IBKR,Capex/FCF=111.91% > MAX=75.00%
2026-03-09,11:56:16,MA,1,False,False,511.18,520.87,547.13,41.0,28,11609000000,,7.63,6.41,29.4,,IBKR,D/E=6.41 > MAX=3.0 (non-financial)
2026-03-09,11:56:16,HD,4,True,False,347.86,376.86,367.53,31.0,20,11496000000,3.25,10.87,48.33,1095.1,20.7,IBKR,D/E=48.33 > MAX=3.0 (non-financial); FCF grew in fewer than 2 of last 3 year(s)
2026-03-09,11:56:16,NVS,0,False,True,160.49,163.42,141.21,51.8,88,,,,,,,IBKR,
2026-03-09,11:56:16,ASML,1,False,True,1316.73,1424.69,1195.28,41.2,78,,,,,,,IBKR,
2026-03-09,11:56:16,TMO,2,False,True,497.82,515.23,567.83,31.4,43,6927000000,,13.99,,12.1,,IBKR,
2026-03-09,11:56:16,COST,0,False,False,1001.05,996.06,932.31,55.6,75,6745000000,1.52,2.60,1.96,26.6,70.5,IBKR,PE=70.5 > MAX_PE_RATIO=60.0; profitMargin=2.6% < MIN=5.0%; FCF grew in fewer than 2 of last 3 year(s)
2026-03-09,11:56:16,ISRG,1,False,False,484.88,495.78,533.56,38.1,34,1660100000,0.96,25.24,0.13,10.9,96.2,IBKR,PE=96.2 > MAX_PE_RATIO=60.0; FCF yield=0.96% < MIN=1.50%
2026-03-09,12:12:03,NVDA,1,False,False,180.01,185.89,185.75,45.0,76,28012399000,0.64,272.58,1.46,134.7,148.1,IBKR,PE=148.1 > MAX_PE_RATIO=60.0; FCF yield=0.64% < MIN=1.50%
2026-03-09,12:12:03,TSLA,1,False,False,389.50,409.10,434.15,38.1,63,4357000000,0.35,15.50,0.66,20.6,83.5,IBKR,PE=83.5 > MAX_PE_RATIO=60.0; FCF yield=0.35% < MIN=1.50%; Capex/FCF=204.25% > MAX=75.00%
2026-03-09,12:12:03,BAC,3,True,False,47.15,51.42,52.79,29.4,58,44982000000,12.53,25.60,10.86,9.6,13.6,IBKR,ROE=9.6% < MIN=10.0%
2026-03-09,12:12:03,MSFT,1,False,True,408.00,401.20,466.49,47.0,30,59475000000,1.95,34.15,1.18,35.1,42.1,IBKR,
2026-03-09,12:12:03,XOM,0,False,True,151.80,150.43,126.53,60.5,95,33450000000,5.40,14.09,0.69,13.7,17.2,IBKR,
2026-03-09,12:12:03,TSM,1,False,True,340.83,364.57,316.71,42.2,81,,,,,,,IBKR,
2026-03-09,12:12:03,AVGO,1,False,False,342.36,330.07,347.61,57.8,74,17633000000,1.10,32.09,3.68,43.1,139.6,IBKR,PE=139.6 > MAX_PE_RATIO=60.0; D/E=3.68 > MAX=3.0 (non-financial); FCF yield=1.10% < MIN=1.50%
2026-03-09,12:12:03,NOW,2,False,False,123.75,108.82,147.58,61.2,21,2704000000,2.12,19.30,2.14,34.4,73.8,IBKR,PE=73.8 > MAX_PE_RATIO=60.0
2026-03-09,12:12:03,WFC,3,True,True,77.59,85.72,87.94,30.5,49,40358000000,13.57,21.66,9.76,10.7,15.5,IBKR,
2026-03-09,12:12:03,CSCO,1,False,True,75.66,79.47,76.21,41.0,68,19037000000,6.28,22.13,1.99,31.7,24.0,IBKR,
2026-03-09,12:12:03,SAP,2,False,True,199.94,201.51,235.66,44.0,4,,,,,,,IBKR,
2026-03-09,12:12:03,PG,0,False,True,155.40,160.14,148.91,46.2,53,13786000000,,17.87,1.53,31.3,,IBKR,
2026-03-09,12:12:03,HIMS,2,False,False,21.51,16.39,33.16,57.3,14,70100000,,-2.70,0.74,-7.6,,IBKR,profitMargin=-2.7% < MIN=5.0%; ROE=-7.6% < MIN=10.0%
2026-03-09,12:12:03,RTX,0,False,False,208.72,202.44,185.07,58.6,97,5468000000,1912.17,4.64,1.68,5.3,0.1,IBKR,profitMargin=4.6% < MIN=5.0%; ROE=5.3% < MIN=10.0%
2026-03-09,12:12:03,MRK,0,False,False,116.03,120.24,103.57,45.7,85,9143000000,,0.61,,0.8,,IBKR,profitMargin=0.6% < MIN=5.0%; FCF grew in fewer than 2 of last 3 year(s); ROE=0.8% < MIN=10.0%
2026-03-09,12:12:03,UNH,2,False,True,282.23,283.73,318.73,43.6,14,25682000000,9.94,6.02,6.92,79.1,11.5,IBKR,
2026-03-09,12:12:03,IBM,1,False,False,252.90,254.46,289.95,44.4,38,12686000000,5.35,12.13,4.02,27.5,31.6,IBKR,D/E=4.02 > MAX=3.0 (non-financial); FCF grew in fewer than 2 of last 3 year(s)
2026-03-09,12:12:03,AXP,3,True,True,297.95,329.13,355.77,28.8,44,16996000000,8.13,22.50,9.76,33.9,25.0,IBKR,
2026-03-09,12:12:03,V,2,False,True,312.35,318.76,333.43,39.5,10,20659000000,,52.90,2.21,69.1,,IBKR,
2026-03-09,12:12:03,JNJ,0,False,False,242.37,243.15,211.89,57.3,94,18248000000,,41.28,1.41,45.8,,IBKR,FCF grew in fewer than 2 of last 3 year(s)
2026-03-09,12:12:03,GE,0,False,False,314.55,329.78,309.38,42.2,83,3610000000,1.07,134.61,5.35,49.0,35.6,IBKR,D/E=5.35 > MAX=3.0 (non-financial); FCF yield=1.07% < MIN=1.50%; FCF grew in fewer than 2 of last 3 year(s)
2026-03-09,12:12:03,PEP,0,False,False,161.14,164.34,149.55,50.7,83,7924000000,,9.92,4.51,50.3,,IBKR,D/E=4.51 > MAX=3.0 (non-financial)
2026-03-09,12:12:03,HSBC,0,False,True,84.07,88.23,78.14,42.9,79,,,,,,,IBKR,
2026-03-09,12:12:03,TMUS,0,False,False,219.13,214.88,205.30,61.0,45,8758000000,3.49,10.59,0.09,11.9,30.2,IBKR,Capex/FCF=111.91% > MAX=75.00%
2026-03-09,12:12:03,MA,1,False,False,511.88,520.90,547.14,41.3,29,11609000000,,7.63,6.41,29.4,,IBKR,D/E=6.41 > MAX=3.0 (non-financial)
2026-03-09,12:12:03,HD,4,True,False,347.82,376.86,367.53,31.0,20,11496000000,3.25,10.87,48.33,1095.1,20.7,IBKR,D/E=48.33 > MAX=3.0 (non-financial); FCF grew in fewer than 2 of last 3 year(s)
2026-03-09,12:12:03,NVS,0,False,True,160.75,163.43,141.21,52.4,88,,,,,,,IBKR,
2026-03-09,12:12:03,ASML,1,False,True,1321.17,1424.91,1195.33,41.7,78,,,,,,,IBKR,
2026-03-09,12:12:03,TMO,2,False,True,498.29,515.25,567.83,31.6,43,6927000000,,13.99,,12.1,,IBKR,
2026-03-09,12:12:03,COST,0,False,False,1001.41,996.08,932.31,55.7,75,6745000000,1.52,2.60,1.96,26.6,70.5,IBKR,PE=70.5 > MAX_PE_RATIO=60.0; profitMargin=2.6% < MIN=5.0%; FCF grew in fewer than 2 of last 3 year(s)
2026-03-09,12:12:03,ISRG,1,False,False,485.73,495.82,533.57,38.5,34,1660100000,0.96,25.24,0.13,10.9,96.3,IBKR,PE=96.3 > MAX_PE_RATIO=60.0; FCF yield=0.96% < MIN=1.50%
2026-03-09,12:27:52,NVDA,1,False,False,179.59,185.87,185.74,44.5,76,28012399000,0.64,272.58,1.46,134.7,147.7,IBKR,PE=147.7 > MAX_PE_RATIO=60.0; FCF yield=0.64% < MIN=1.50%
2026-03-09,12:27:52,TSLA,1,False,False,388.84,409.06,434.14,37.8,62,4357000000,0.35,15.50,0.66,20.6,83.4,IBKR,PE=83.4 > MAX_PE_RATIO=60.0; FCF yield=0.35% < MIN=1.50%; Capex/FCF=204.25% > MAX=75.00%
2026-03-09,12:27:52,BAC,3,True,False,47.23,51.42,52.79,29.7,58,44982000000,12.51,25.60,10.86,9.6,13.7,IBKR,ROE=9.6% < MIN=10.0%
2026-03-09,12:27:52,MSFT,1,False,True,407.94,401.19,466.49,46.9,30,59475000000,1.95,34.15,1.18,35.1,42.1,IBKR,
2026-03-09,12:27:52,XOM,0,False,True,151.91,150.44,126.53,60.6,95,33450000000,5.39,14.09,0.69,13.7,17.2,IBKR,
2026-03-09,12:27:52,TSM,1,False,True,342.15,364.64,316.73,43.0,82,,,,,,,IBKR,
2026-03-09,12:27:52,AVGO,1,False,False,342.23,330.06,347.61,57.7,74,17633000000,1.10,32.09,3.68,43.1,139.5,IBKR,PE=139.5 > MAX_PE_RATIO=60.0; D/E=3.68 > MAX=3.0 (non-financial); FCF yield=1.10% < MIN=1.50%
2026-03-09,12:27:52,NOW,2,False,False,123.44,108.81,147.58,60.7,21,2704000000,2.12,19.30,2.14,34.4,73.6,IBKR,PE=73.6 > MAX_PE_RATIO=60.0
2026-03-09,12:27:52,WFC,3,True,True,77.59,85.72,87.94,30.5,49,40358000000,13.57,21.66,9.76,10.7,15.5,IBKR,
2026-03-09,12:27:52,CSCO,1,False,True,75.78,79.47,76.21,41.3,68,19037000000,6.27,22.13,1.99,31.7,24.1,IBKR,
2026-03-09,12:27:52,SAP,2,False,True,199.78,201.51,235.65,43.8,4,,,,,,,IBKR,
2026-03-09,12:27:52,PG,0,False,True,154.82,160.11,148.90,45.1,51,13786000000,,17.87,1.53,31.3,,IBKR,
2026-03-09,12:27:52,HIMS,2,False,False,22.14,16.42,33.16,59.0,15,70100000,,-2.70,0.74,-7.6,,IBKR,profitMargin=-2.7% < MIN=5.0%; ROE=-7.6% < MIN=10.0%
2026-03-09,12:27:52,RTX,0,False,False,208.42,202.43,185.07,58.2,96,5468000000,1914.92,4.64,1.68,5.3,0.1,IBKR,profitMargin=4.6% < MIN=5.0%; ROE=5.3% < MIN=10.0%
2026-03-09,12:27:52,MRK,0,False,False,116.03,120.24,103.57,45.7,85,9143000000,,0.61,,0.8,,IBKR,profitMargin=0.6% < MIN=5.0%; FCF grew in fewer than 2 of last 3 year(s); ROE=0.8% < MIN=10.0%
2026-03-09,12:27:52,UNH,2,False,True,282.67,283.76,318.74,43.9,14,25682000000,9.93,6.02,6.92,79.1,11.6,IBKR,
2026-03-09,12:27:52,IBM,1,False,False,253.77,254.50,289.96,44.9,39,12686000000,5.34,12.13,4.02,27.5,31.7,IBKR,D/E=4.02 > MAX=3.0 (non-financial); FCF grew in fewer than 2 of last 3 year(s)
2026-03-09,12:27:52,AXP,3,True,True,298.46,329.15,355.77,28.9,45,16996000000,8.11,22.50,9.76,33.9,25.0,IBKR,
2026-03-09,12:27:52,V,2,False,True,312.46,318.76,333.43,39.6,10,20659000000,,52.90,2.21,69.1,,IBKR,
2026-03-09,12:27:52,JNJ,0,False,False,242.32,243.14,211.89,57.2,94,18248000000,,41.28,1.41,45.8,,IBKR,FCF grew in fewer than 2 of last 3 year(s)
2026-03-09,12:27:52,GE,0,False,False,313.34,329.72,309.37,41.6,82,3610000000,1.07,134.61,5.35,49.0,35.5,IBKR,D/E=5.35 > MAX=3.0 (non-financial); FCF yield=1.07% < MIN=1.50%; FCF grew in fewer than 2 of last 3 year(s)
2026-03-09,12:27:52,PEP,0,False,False,160.75,164.32,149.54,50.0,82,7924000000,,9.92,4.51,50.3,,IBKR,D/E=4.51 > MAX=3.0 (non-financial)
2026-03-09,12:27:52,HSBC,0,False,True,83.97,88.23,78.14,42.7,78,,,,,,,IBKR,
2026-03-09,12:27:52,TMUS,0,False,False,219.12,214.88,205.30,61.0,45,8758000000,3.49,10.59,0.09,11.9,30.2,IBKR,Capex/FCF=111.91% > MAX=75.00%
2026-03-09,12:27:52,MA,1,False,False,512.00,520.91,547.14,41.4,29,11609000000,,7.63,6.41,29.4,,IBKR,D/E=6.41 > MAX=3.0 (non-financial)
2026-03-09,12:27:52,HD,4,True,False,347.63,376.85,367.53,30.9,20,11496000000,3.25,10.87,48.33,1095.1,20.6,IBKR,D/E=48.33 > MAX=3.0 (non-financial); FCF grew in fewer than 2 of last 3 year(s)
2026-03-09,12:27:52,NVS,0,False,True,160.65,163.43,141.21,52.2,88,,,,,,,IBKR,
2026-03-09,12:27:52,ASML,1,False,True,1322.94,1425.00,1195.35,42.0,78,,,,,,,IBKR,
2026-03-09,12:27:52,TMO,2,False,True,500.46,515.36,567.85,32.3,44,6927000000,,13.99,,12.1,,IBKR,
2026-03-09,12:27:52,COST,0,False,False,1001.49,996.09,932.32,55.7,75,6745000000,1.52,2.60,1.96,26.6,70.5,IBKR,PE=70.5 > MAX_PE_RATIO=60.0; profitMargin=2.6% < MIN=5.0%; FCF grew in fewer than 2 of last 3 year(s)
2026-03-09,12:27:52,ISRG,1,False,False,487.52,495.91,533.59,39.4,35,1660100000,0.95,25.24,0.13,10.9,96.7,IBKR,PE=96.7 > MAX_PE_RATIO=60.0; FCF yield=0.95% < MIN=1.50%
2026-03-09,12:43:45,NVDA,1,False,False,180.59,185.92,185.75,45.6,77,28012399000,0.63,272.58,1.46,134.7,148.5,IBKR,PE=148.5 > MAX_PE_RATIO=60.0; FCF yield=0.63% < MIN=1.50%
2026-03-09,12:43:45,TSLA,1,False,False,390.57,409.15,434.16,38.5,63,4357000000,0.35,15.50,0.66,20.6,83.8,IBKR,PE=83.8 > MAX_PE_RATIO=60.0; FCF yield=0.35% < MIN=1.50%; Capex/FCF=204.25% > MAX=75.00%
2026-03-09,12:43:45,BAC,3,True,False,47.37,51.43,52.79,30.0,59,44982000000,12.48,25.60,10.86,9.6,13.7,IBKR,ROE=9.6% < MIN=10.0%
2026-03-09,12:43:45,MSFT,1,False,True,407.70,401.18,466.48,46.8,30,59475000000,1.95,34.15,1.18,35.1,42.1,IBKR,
2026-03-09,12:43:45,XOM,0,False,True,151.53,150.42,126.53,60.0,95,33450000000,5.41,14.09,0.69,13.7,17.2,IBKR,
2026-03-09,12:43:45,TSM,1,False,True,342.64,364.66,316.73,43.3,82,,,,,,,IBKR,
2026-03-09,12:43:45,AVGO,1,False,False,345.65,330.23,347.65,59.4,75,17633000000,1.09,32.09,3.68,43.1,140.9,IBKR,PE=140.9 > MAX_PE_RATIO=60.0; D/E=3.68 > MAX=3.0 (non-financial); FCF yield=1.09% < MIN=1.50%
2026-03-09,12:43:45,NOW,2,False,False,122.88,108.78,147.58,59.9,21,2704000000,2.13,19.30,2.14,34.4,73.3,IBKR,PE=73.3 > MAX_PE_RATIO=60.0
2026-03-09,12:43:45,WFC,3,True,True,77.83,85.73,87.95,30.8,50,40358000000,13.53,21.66,9.76,10.7,15.6,IBKR,
2026-03-09,12:43:45,CSCO,1,False,True,76.06,79.49,76.21,41.9,69,19037000000,6.25,22.13,1.99,31.7,24.2,IBKR,
2026-03-09,12:43:45,SAP,2,False,True,199.53,201.49,235.65,43.6,3,,,,,,,IBKR,
2026-03-09,12:43:45,PG,0,False,True,155.13,160.13,148.91,45.7,52,13786000000,,17.87,1.53,31.3,,IBKR,
2026-03-09,12:43:45,HIMS,2,False,False,22.35,16.43,33.16,59.5,15,70100000,,-2.70,0.74,-7.6,,IBKR,profitMargin=-2.7% < MIN=5.0%; ROE=-7.6% < MIN=10.0%
2026-03-09,12:43:45,RTX,0,False,False,209.28,202.47,185.08,59.3,97,5468000000,1907.05,4.64,1.68,5.3,0.1,IBKR,profitMargin=4.6% < MIN=5.0%; ROE=5.3% < MIN=10.0%
2026-03-09,12:43:45,MRK,0,False,False,116.23,120.25,103.57,46.2,85,9143000000,,0.61,,0.8,,IBKR,profitMargin=0.6% < MIN=5.0%; FCF grew in fewer than 2 of last 3 year(s); ROE=0.8% < MIN=10.0%
2026-03-09,12:43:45,UNH,2,False,True,283.76,283.81,318.75,44.6,15,25682000000,9.89,6.02,6.92,79.1,11.6,IBKR,
2026-03-09,12:43:45,IBM,1,False,False,254.65,254.54,289.97,45.4,40,12686000000,5.32,12.13,4.02,27.5,31.8,IBKR,D/E=4.02 > MAX=3.0 (non-financial); FCF grew in fewer than 2 of last 3 year(s)
2026-03-09,12:43:45,AXP,3,True,True,299.22,329.19,355.78,29.2,45,16996000000,8.09,22.50,9.76,33.9,25.1,IBKR,
2026-03-09,12:43:45,V,2,False,True,313.35,318.81,333.44,40.4,11,20659000000,,52.90,2.21,69.1,,IBKR,
2026-03-09,12:43:45,JNJ,0,False,False,242.97,243.18,211.89,58.2,95,18248000000,,41.28,1.41,45.8,,IBKR,FCF grew in fewer than 2 of last 3 year(s)
2026-03-09,12:43:45,GE,0,False,False,315.84,329.84,309.39,43.0,84,3610000000,1.06,134.61,5.35,49.0,35.8,IBKR,D/E=5.35 > MAX=3.0 (non-financial); FCF yield=1.06% < MIN=1.50%; FCF grew in fewer than 2 of last 3 year(s)
2026-03-09,12:43:45,PEP,0,False,False,160.71,164.32,149.54,49.9,82,7924000000,,9.92,4.51,50.3,,IBKR,D/E=4.51 > MAX=3.0 (non-financial)
2026-03-09,12:43:45,HSBC,0,False,True,84.19,88.24,78.15,43.2,79,,,,,,,IBKR,
2026-03-09,12:43:45,TMUS,0,False,False,219.65,214.90,205.30,61.9,45,8758000000,3.48,10.59,0.09,11.9,30.2,IBKR,Capex/FCF=111.91% > MAX=75.00%
